66.24,102218.29110167112,164770.10944499355,142058.10992309268,146856.38535640173
67.2,78341.607438682637,169508.62132404043,105357.50668673546,126593.38495738912
68.16,115763.1154838838,81895.026908713597,83808.130328519124,87828.584509097971
69.12,83906.188891498488,76057.320792309256,94981.224436634744,82877.830502182391
70.08,140075.95987917649,132945.15577694142,92768.176586635353,106598.84182566334
71.04,148311.40918735831,162199.4314887792,91811.475101746022,111270.96559654364
72.0,250032.85675051235,129729.86573686847,85371.745591535175,159063.63889888665
72.96,534067.359326715,76606.71639751835,92256.128981930509,170339.21135404758
73.92,161230.0613777024,106506.24510267662,99199.931654380693,113422.90189776487
74.88,91782.470663959,108978.54105884687,118044.12444832595,185484.26523985609
75.84,66105.542102164007,112526.87117888324,75316.656442992316,115000.93126574314
76.8,58407.129289156423,80799.618847557751,84826.439523503766,115408.15595180592
77.76,60241.12165894614,119155.40036225905,54128.045311554582,147111.80523235601
78.72,138606.94411095494,98364.090009634616,82184.669394022611,102280.5415861354
79.68,307487.05205124093,163950.5781369516,79936.277337105625,150569.51869940964
80.64,488809.37860404665,95007.902709848539,74447.037266841857,104952.35660296673
81.6,152403.1367449052,86257.894950974878,65861.422871028262,133862.62695939239
82.56,442386.30324236501,107623.75784537403,101394.2691762434,154324.77515108295
83.52,263259.74598373391,134377.25354046986,95636.587941198115,138985.45386321092
84.48,256418.15202898445,82815.276453653962,102467.11422735831,84775.813636103587
85.44,114541.94920234187,104090.73190259116,112635.7085874778,69134.911395522082
86.4,118001.72348075475,97710.958974769659,104995.72665569023,98767.399034204747
87.36,108279.08425677313,82478.201098307996,97573.817782755883,74314.160584357858
88.32,97878.276814361569,110142.05962712667,86947.989478867967,73777.073202008352
89.28,83329.351393367833,141974.64267430169,71424.336298956507,74977.029389441217
90.24,90038.534240804758,102028.26839987727,101135.57319160315,109946.78205556191
91.2,102556.8799760713,75570.986662411859,90715.234348932034,93551.865843083389
92.16,88186.74446417662,54460.328341739536,77652.89175011724,89104.032207409327
93.12,72955.764833595997,51589.636610901078,79229.595663468033,111998.67041097935
94.08,74608.031041566079,51383.671175900927,75535.248894571385,90017.778996636276
95.04,89696.975721586874,78222.137364129216,95334.284669560438,117160.35740382972
96.0,111252.65531759898,111405.56089921348,74193.739646631802,82934.905943383055
96.96,68203.453027248557,75796.51597001779,76228.19461809512,72756.581632744128
97.92,66277.117682278811,75142.905664018996,81574.403098233248,59776.934743367652
98.88,79832.663618443243,78358.101020139991,91588.805133625952,96741.460466642005
99.84,68435.257804054563,121956.04432203108,110276.98206459633,71642.516356084176
100.8,70588.068222016635,122173.87071233758,79515.764694918413,99810.894967083907
101.76,64779.790650872572,84448.572383544233,85753.995376343533,71679.747276040158
102.72,86913.285504429557,129776.3422848031,101779.37326627325,85093.58378450053
103.68,65589.715983333037,104663.87292062162,86425.224831099185,68981.998016595157
104.64,65782.430941760773,66598.957556058172,102087.76162226248,53014.611263640174
105.6,59835.896075879224,54212.970187625819,100537.91662179268,55033.642995359463
106.56,76177.289742524183,109816.06418492764,106401.8639130638,81850.045548480804
107.52,64985.502282324684,542535.18115361256,108660.71400659584,65102.524155783489
108.48,60407.045943712525,276607.4737342319,132760.52861585215,50208.225940962177
109.44,69209.407099829157,383074.76257192419,75643.334632191487,54531.499809361478
110.4,89867.377983363273,1154625.2152599408,103792.50934251881,86448.74564787565
111.36,79571.738546685665,729946.66442287096,88970.459906061878,76993.821387084652
112.32,65509.687568327383,271389.93727324496,78455.939266563495,68924.889524002021
113.28,64749.517978129326,697382.4612163119,71242.817456509394,65856.819563039229
114.24,83925.342320524986,811020.91435284284,98367.188321983485,102656.19928093121
115.2,70000.194248220505,422529.73666140123,88248.729163510288,82573.762941166118
116.16,61383.904912273225,203737.97048254142,93387.153160319373,57928.784566371833
117.12,57677.313346072871,331496.73414358782,84111.608074189047,50606.688578609232
118.08,70503.237323558438,305374.95929898467,70540.948165516165,49160.042260617454
119.04,104121.28881427634,105997.67920929834,97307.387278371665,77854.818404768768
120.0,76121.614349538941,209458.42871402035,74187.710323578998,83819.784697286668
120.96,74241.809950504539,82373.652081580658,68601.369761152499,84925.292230027786
121.92,76741.110703543323,69358.675184752501,71565.409920805847,76417.163661859988
122.88,91940.516069770965,80851.679668231547,95415.633258587855,92407.193415511778
123.84,76521.779498139789,171112.68545501627,88865.952570988477,68591.227571052441
124.8,83633.52509458852,113818.87060804878,82857.542510694024,55533.129469656604
125.76,87948.675308986218,110008.99960491122,75409.260288650621,58261.966743518431
126.72,89778.762664982671,93469.641663359274,113100.94166257892,81887.005569775472
127.68,75855.823790000708,75145.744312985713,82735.612839990295,78001.341126718602
128.64,77100.593917081307,76130.877992504713,81470.177262560377,61176.131932347642
129.6,64120.084534518661,77916.294055216975,71212.03228016397,63552.275910283162
130.56,93143.442995751015,83118.310516001715,87289.479969646083,89096.38519079861
131.52,82417.563882723334,76519.999942395574,90251.859817223769,68085.265971928762
132.48,72098.26758280299,92844.2059505988,72244.254741752855,57261.16658389839
133.44,69945.430354551834,91880.755820414997,75236.936116999146,58117.799032122042
134.4,74213.441007450179,86392.504229007973,89930.914064512559,85152.930837258042
135.36,70013.867499542219,82465.705361133383,82313.370613299921,75304.548107769398
136.32,59901.020820415404,64946.926961550082,76443.788359537793,54768.740501835739
137.28,68009.300460689323,73361.528904905572,71646.868258529197,58569.219647665203
138.24,97734.414697738277,93631.274641344004,92584.999408483884,90941.697904491491
139.2,71903.865758837856,122107.56941037319,80474.105327074954,83730.216173910449
140.16,66731.26443022897,125601.89802093222,78795.066160084476,65569.04634911532
141.12,72202.873416081624,121585.40324725618,74523.073456800979,61790.369916948373
142.08,72450.756661890686,115400.66743425018,72949.090336843117,53807.360370718627
143.04,97644.26078883819,110088.29060262938,86636.316030611546,83783.802812725218
144.0,86698.266549490509,89456.621802256035,71207.118639382898,63369.699913415388
144.96,68368.574350792333,68509.863830617149,70238.076149517467,56949.087224444382
145.92,63713.575638559851,90327.244978900388,72071.954526299902,51583.332715107696
146.88,112777.51109701704,102106.63253361007,85554.533580293704,78061.267303279805
147.84,78566.060637739458,79385.406602791074,73613.670857150559,75979.058026930841
148.8,89135.444730854186,67262.519409114568,77429.586367810873,63077.432664609711
149.76,67892.305928407441,77411.273004542832,67868.902793764151,66325.55309501187
150.72,80033.199550457386,85211.535669160789,90596.58083999189,83965.069660981622
151.68,71473.347723419312,80249.785863865749,83656.05021414152,61907.685441014648
152.64,65752.667968465204,68230.753552855953,80941.99281449712,59204.618184528175
153.6,67035.525450544796,60883.769137521223,61513.143895887377,54719.936540412469
154.56,76926.248222428607,109650.32482762754,94876.633631252611,90536.689540993975
155.52,73159.638330846006,92902.616741330756,83724.581049060129,71024.676116144634
156.48,66685.415243283234,87767.017627752066,71529.797643253172,65373.872621552859
157.44,62052.416077370654,86402.606799390021,73783.770067298654,52843.793988268022
158.4,82790.151191942641,89993.582131434814,95322.56950897917,85722.895432330057
159.36,79765.771696743381,83986.348086821032,84253.567758711142,74961.003351296546
160.32,74365.068902678584,84588.680842171671,78155.23184572332,71310.958063703554
161.28,67012.142576747356,70016.618325095202,65255.364667928137,67949.368041678856
162.24,93888.623165891768,92332.854521194095,98372.028178132474,102209.82196545077
163.2,73535.081111162188,109290.94122472657,92932.506105227993,87388.337693337482
164.16,67869.585521382367,115446.86972658592,71217.475433246931,62887.497156687052
165.12,60278.701099650527,89638.846355490183,78652.744971208653,78779.725667896375
166.08,58062.309525427743,150149.59114092114,67276.617533670957,62594.088172917909
167.04,73786.48113160464,129300.51592260564,87955.085092670823,82779.481798242283
168.0,57030.674066690284,128886.12031786499,75539.719543401312,57177.719391366481
168.96,62935.309525417193,72135.548061818903,83872.698098114226,71665.097820651805
169.92,60677.93083845012,96152.640554486148,82823.470112450741,52563.029088615338
170.88,80946.328518573398,94133.233397712887,96096.357178766048,91038.922349547094
171.84,61861.146419973149,80542.961540139702,113206.44737629533,66058.806621937139
172.8,59018.660510545145,65652.45313539097,82836.877525444404,47930.380988119665
173.76,63661.819395087092,70767.915724383609,76373.768926876568,55096.521890904056
174.72,74251.981453143642,90094.350696718975,98678.562568669266,83378.650565616117
175.68,74026.879158835596,97986.746450432576,115861.12627958955,74044.050520930774
176.64,60749.634264283144,77567.418904488339,80541.483514578984,61774.184868811855
177.6,64898.729669008724,60851.955943637287,131978.09466678358,65696.11402476544
178.56,82120.231693555383,108117.27350649389,136069.20293645276,94817.548432226278
179.52,67934.478559468451,73374.837994663423,131523.63750116888,68682.055192950356
180.48,65211.516910645427,74914.285377991371,163410.86582851605,67874.308660576062
181.44,72601.509234203491,61653.830628816613,144754.82008512263,50836.831365314662
182.4,81162.267983815167,93743.43000719267,102091.54717108471,90486.160837787698
183.36,71830.897657045338,78163.846312303867,93896.211922319984,74014.142862942739
184.32,69881.796908614662,72944.793385559256,77842.236736384395,63449.10630323676
185.28,69521.549826457223,55953.504004799754,79784.795386268626,56955.392221670336
186.24,88162.164501122519,106615.21766282679,105324.08310385363,94599.27908925571
187.2,77121.113537812795,121876.2495692604,83200.611238508893,87593.360632142023
188.16,69487.213525920262,83917.636507287534,117365.78296323458,65812.555006575974
189.12,63937.9420533843,88794.887731308874,90479.815488359251,56726.457765293002
190.08,62610.752249173202,103456.87995939468,72246.153768570221,67352.300630668426
191.04,72666.061556502566,112245.87956010195,95734.917814553657,85225.314392999906
192.0,63188.114336197024,81269.552083263217,76783.402095411351,68408.335564142486
192.96,61456.293460441462,72555.996060774778,73165.98511694232,53435.632376046357
193.92,56796.668435679079,103317.09295699958,76059.025357494684,56791.793315711067
194.88,76646.844362373391,108363.49114471496,85131.80027454198,82853.245659071195
195.84,64981.34685810197,96565.317806529099,76375.289742265624,72316.422502584915
196.8,63888.825366124845,112323.76579541009,73817.556555467643,75668.688888856646
197.76,59800.976521816963,77591.987474078705,84897.557873829675,57504.32252169228
198.72,80373.62220265044,138941.34011607175,95840.997371730788,94047.905537368832
199.68,67020.128021239885,117426.61306543479,75611.747379152745,74774.653043219107
200.64,66362.4705971527,144999.37435677339,83960.750123711856,73284.761950142623
201.6,66165.492602745886,130054.79793588325,76345.076847355536,67134.862703076855
202.56,77863.535424936636,93413.228188173729,97800.119776495121,90376.738251978997
203.52,65419.221453986793,90670.934943479835,80652.283782152474,73999.805558802094
204.48,58126.73719211328,81115.194557070441,68054.584045820418,82181.420459809204
205.44,62228.198870784916,132952.63453709756,73443.196203669271,102110.67411592587
206.4,75797.364020367619,107922.32159598499,104558.90502355754,88782.262343350289
207.36,68975.365494356854,99126.697334539655,85390.024508141738,90005.670473411737
208.32,65635.017330618328,94971.360199911331,79202.177542597303,55476.399366499361
209.28,58275.629265605763,68110.958963281737,77759.85680729452,68210.263919853722
210.24,85589.395873315618,98618.765788993711,99136.814845565852,98039.163884608279
211.2,76712.155808060517,158068.20579492894,86641.392850501288,78751.496554938349
212.16,62595.660154083307,90375.648321444605,79199.16524952896,61856.41263243751
213.12,77563.241131628951,642341.36317385314,76185.141591153573,63984.807751218454
214.08,61094.712606273271,961824.86588674679,77823.392464358374,66890.664720941495
215.04,85014.642277220482,895215.83617475885,104972.61943664125,88854.654264480923
216.0,73056.327608734311,58056.130097554822,82213.303686434112,63603.535093187515
216.96,73404.642622011379,88735.165154974282,72083.537499617843,55784.016737607308
217.92,69236.739799620991,57275.221083257362,70745.010345515693,57917.30805507586
218.88,84842.567290484163,109143.27447028867,95558.466720169046,82505.341512853513
219.84,78647.142971965877,436531.57921333774,89376.727768396784,68748.009440470429
220.8,68205.972572458079,131896.86569827865,72763.069219710422,76615.489440951802
221.76,65448.552112775462,76140.262632684869,71189.393367703378,63038.283575864261
222.72,74929.976533860492,167146.89672352927,96080.943739841576,90344.537741869455
223.68,74066.044143275954,248147.63146869151,78069.681399638968,71147.52829731963
224.64,64824.486713480277,1091907.9118848245,69625.474974973098,68520.436438380289
225.6,57260.736507136025,1189483.1704467323,74120.638773735802,64845.4900118066
226.56,80836.412550595254,892582.89663023723,97718.006872005935,87996.008987101159
227.52,70982.672978128307,774353.33335820574,80909.212301841588,67889.584813109017
228.48,66629.834696849983,566208.72266749572,74420.504250610349,55091.2694224488
229.44,64419.042882767113,116535.76430716788,82328.464444354671,57760.628856731339
230.4,79480.360205781384,118943.3429197154,86751.938011565217,80727.470594240149
231.36,71073.40368712139,103319.86285623432,75162.625388043482,99010.341690696063
232.32,66653.578584219125,75199.202491087053,71104.432562548624,65888.439761710601
233.28,62559.641242158963,408255.53885131876,77285.080841313495,56506.060815950215
234.24,78828.492525528141,256586.43947064612,95871.554616986774,99156.001777240162
235.2,81129.737248102698,384251.35178656469,101904.98223138115,83273.674271220196
236.16,67749.918845774911,442128.75837874354,83170.380119827547,65649.668369422812
237.12,60462.851407297225,105995.51674635264,73442.885551890387,63734.207491188434
238.08,58565.40782884488,109084.80057030852,72276.672235975027,46073.667101773368
239.04,74576.195546244329,132301.41962272808,91677.383633401958,82553.785586156897
240.0,66094.327472524092,215098.00633993209,78782.995598568697,63387.825039071526
240.96,58125.529371793411,74094.057354697157,65120.623486361903,42024.952855291398
241.92,62464.052976326915,273569.87121317367,77997.521966209664,50138.107373071092
242.88,76974.370992365642,214094.46994445231,97902.793680258968,81424.810020082019
243.84,66690.645611294312,151844.56885308959,77017.099093992758,61601.068815859922
244.8,72892.210145398669,121603.76032884598,68522.743154593452,46323.451457056864
245.76,61799.772724471899,64445.959517605632,66832.287622441581,55882.107630349441
246.72,79134.369434499327,83804.794218974333,106775.21269215297,79538.142957750882
247.68,73589.676692874491,71891.398173839319,87499.958733527455,70023.343869688732
248.64,65496.415056464735,65869.645198511236,78073.045074323003,71958.353929565725
249.6,61968.048607103359,213416.76218172375,76500.612671249633,69492.790468141073
250.56,80241.63608253916,230909.60963485908,97987.987419071782,92686.526611499634
251.52,72741.631588311939,174212.98475219333,85063.69976031952,80011.735671065238
252.48,67251.90760812565,90675.375005047579,83163.168892783578,70601.713975999854
253.44,61412.483152200512,98377.537548688953,73087.076594952363,62140.934983529194
254.4,80358.77954353056,139774.52072280773,95154.79522491456,94272.505946554535
255.36,71641.381800463365,954303.20971299952,85070.22226158304,95696.698837605451
256.32,62488.449269730278,836152.00103151798,87144.077795653706,109111.65868891857
257.28,61864.572067532528,246353.34269951883,87976.939132331958,107331.31551007269
258.24,80646.174582328618,605601.6473391701,99901.616882325732,126683.39680364166
259.2,75753.428238971988,292761.66486322996,87218.676251599798,118400.32011005972
260.16,75392.811900978995,877440.877266558,132015.59316030328,76990.396237617548
261.12,64226.980964232251,720253.13256531884,96556.901070192616,60026.480090243582
262.08,55572.750816009146,549829.51335015299,66138.96833868268,70310.893222177241
263.04,82554.08170052807,881779.84523767279,88769.348701514275,107697.72593198752
264.0,65225.537627884754,681795.46024072659,113864.59417693964,71822.131788699859
264.96,59873.395056410867,186534.78676633516,78581.8282462887,54714.651841783139
265.92,59826.349277627291,623180.61027756264,87080.060938938826,50867.075435133505
266.88,70249.98076101343,1159249.310612614,113042.52772701849,84208.18586021458
267.84,62754.719132946469,1101656.1808951679,89828.923626979013,67332.189376813956
268.8,57527.280915984469,584074.84854125069,90649.704935690534,75355.191643285536
269.76,57282.932561500769,195534.27535098535,102480.11722070455,68251.230360540154
270.72,77695.737383730186,187428.39729941654,110242.47426657891,88425.877711403009
271.68,69387.410571092245,156292.71519593484,88762.168968851329,66053.192122629742
272.64,65514.254371836971,109353.82623533322,95560.136219504639,49599.596337828858
273.6,60920.055751942025,82593.23231899571,82225.597404953718,52172.567356278443
274.56,80067.924714201319,105014.42122573085,114548.38812679026,76319.948875204951
275.52,71187.177030428502,90449.305946755747,81402.737077715021,66811.774157849432
276.48,60530.745676533224,101151.65848122754,76197.073151239427,76693.943358576624
277.44,60202.91041022804,109716.77668118129,77739.515776053799,61176.623343610161
278.4,75492.56102978556,108386.50295417418,94029.541030778288,84798.027147810528
279.36,69920.438425892047,137358.33538877507,86190.496022485255,70183.318681977602
280.32,70975.632605815306,68058.047959571821,85408.649758490792,66970.987627595488
281.28,61450.85586399951,117089.99254078302,90437.467089286103,49420.452942050055
282.24,81012.835199510941,166440.94822133722,142639.13869132238,87334.849428696558
283.2,72333.857381699912,123031.10291987148,110861.50058445999,81360.942776952463
284.16,63723.990225811329,106556.46719592008,89843.570038623409,57542.075016388029
285.12,58240.882782469096,66341.514157225756,78167.049048424436,57769.037604272256
286.08,55663.675037275549,62409.607249545654,104030.15840627166,43549.239185057886
287.04,74463.308021347664,82402.837846647744,118452.58643175039,79768.947740910822
288.0,64072.050361096277,82295.377457261959,89353.464285634458,72322.518713139143
288.96,60755.498194258325,83140.033241960933,91295.362104321102,71779.690993124823
289.92,62145.99833771956,103508.72085982157,81525.796449519839,65141.127832200058
290.88,75488.12602534391,98160.117097599257,96094.083161826187,86942.082618020126
291.84,63594.505808877242,76857.637833724875,84401.422386911727,98354.238334888971
292.8,60205.708158836132,67182.430393286093,66536.723937029601,76827.927905987948
293.76,66021.719648329599,68978.752199751907,72116.546754519164,61791.66153467921
294.72,79471.912114917795,95400.786210078921,95157.57536958906,88163.355383002301
295.68,65426.279240928765,74025.77887176213,72745.254255474429,71019.821688283759
296.64,66003.342085468059,64663.471416108849,71530.8155683082,68527.496312846546
297.6,58438.522110397476,59210.157619967125,84424.371844266629,83105.722745694497
298.56,77666.262722208252,160697.1944393006,82881.304830406851,82646.093051435921
299.52,71585.784794379666,90835.400608485899,75847.30421808947,92345.97302560418
